Data de lançamento;Período;Centro;Centro custo;Denominação de objeto;Documento de compras;Classe de custo;Denom.classe custo;Denominação;Texto breve material;Nº doc.de referência;Valor/moeda objeto;Conta lnçto.contrap.;Descrição da conta de contrapartida;Tipo de documento;Linha de lançamento;Nº documento;Denomin.da conta de contrapartida;Objeto;Data do documento;Empresa;Texto de cabeçalho de documento;Nome do usuário;Material
30/06/2025;6;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;786,13;;;;189;373483206;;BR1A613;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373483159;-786,03;;;;189;373483204;;BR1A613;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373476463;-785,81;;;;189;373482199;;BR1A613;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;785,81;;;;189;373476463;;BR1A613;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;786,03;;;;189;373482200;;BR1A613;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;786,03;;;;189;373483159;;BR1A613;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373944977;-759,1;;;;189;373979343;;BR1A613;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;759,1;;;;189;373944977;;BR1A613;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373979748;-762,54;;;;189;373980104;;BR1A613;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373979344;-762,54;;;;189;373979747;;BR1A613;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373819744;-3,81;;;;189;373922362;;BR1A613;30/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;763,01;;;;189;373980108;;BR1A613;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;762,54;;;;189;373979344;;BR1A613;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373922363;-712,49;;;;189;373944976;;BR1A613;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;3,81;;;;189;373819744;;BR1A613;24/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;712,49;;;;189;373922363;;BR1A613;30/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;762,54;;;;189;373979748;;BR1A613;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;23,14;;;;189;374319891;;BR1A613;25/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;812,3;;;;189;374387443;;BR1A613;28/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR1A613;CUSTOS MOH FSA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;374319891;-23,14;;;;189;374387442;;BR1A613;28/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
20/08/2025;8;;BR1A233;ETE BA;;6600124;Tratamento Efluentes;7956 - PROVISÃO ALS JUL'25;;101823467;7238;2031136;Provisao Utilidades a Pagar;SA;1;1427091060;Provisao Utilidades;BR1A233;20/08/2025;BR16;PROVISÃO - 7956;WF-BATCH;
08/08/2025;8;;BR1A233;ETE BA;;6600124;Tratamento Efluentes;7956 - PROVISÃO ALS JUL'25;;101739495;-7324;2031136;Provisao Utilidades a Pagar;AB;2;1420393379;Provisao Utilidades;BR1A233;24/07/2025;BR16;PROVISÃO - 7956;09334560;
08/08/2025;8;;BR1A233;ETE BA;;6600124;Tratamento Efluentes;7956- PROVISÃO VEOLIA ETE JUL'25;;101739495;-84751,72;2031136;Provisao Utilidades a Pagar;AB;1;1420393379;Provisao Utilidades;BR1A233;24/07/2025;BR16;PROVISÃO - 7956;09334560;
25/08/2025;8;;BR1A233;ETE BA;;6600124;Tratamento Efluentes;7956 - PROVISÃO BIOAGRI  AGOS'25;;101864067;3470,94;2031136;Provisao Utilidades a Pagar;SA;2;1430537859;Provisao Utilidades;BR1A233;25/08/2025;BR16;PROVISÃO - 7956;WF-BATCH;
25/08/2025;8;;BR1A233;ETE BA;;6600124;Tratamento Efluentes;7956- PROVISÃO VEOLIA ETE AGOS'25;;101864067;76912,19;2031136;Provisao Utilidades a Pagar;SA;1;1430537859;Provisao Utilidades;BR1A233;25/08/2025;BR16;PROVISÃO - 7956;WF-BATCH;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373482200;-5502,18;;;;193;373483156;;BR2A032;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;2599,03;;;;193;373377074;;BR2A032;25/06/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373377074;-2599,03;;;;193;373476462;;BR2A032;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5502,9;;;;193;373483206;;BR2A032;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373483159;-5502,18;;;;193;373483204;;BR2A032;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373476463;-5500,64;;;;193;373482199;;BR2A032;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5500,64;;;;193;373476463;;BR2A032;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5502,18;;;;193;373482200;;BR2A032;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5502,18;;;;193;373483159;;BR2A032;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373944977;-5313,7;;;;193;373979343;;BR2A032;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5313,7;;;;193;373944977;;BR2A032;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373979748;-5337,78;;;;193;373980104;;BR2A032;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373979344;-5337,78;;;;193;373979747;;BR2A032;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373819744;-26,66;;;;193;373922362;;BR2A032;30/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5341,07;;;;193;373980108;;BR2A032;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5337,78;;;;193;373979344;;BR2A032;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373922363;-4987,41;;;;193;373944976;;BR2A032;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;26,66;;;;193;373819744;;BR2A032;24/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;4987,41;;;;193;373922363;;BR2A032;30/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5337,78;;;;193;373979748;;BR2A032;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;161,97;;;;193;374319891;;BR2A032;25/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;5686,07;;;;193;374387443;;BR2A032;28/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR2A032;EXP E ARMAZENS FOODS;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;374319891;-161,97;;;;193;374387442;;BR2A032;28/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
06/08/2025;8;;BR2A032;EXP E ARMAZENS FOODS;;6600022;Serviços Terceiros;BR7956WS30072507205601;;1700003320;-1778,47;1000063176;BRILHO TERCEIRIZACOES LTDA;KG;1;1419114464;BRILHO TERCEIRIZACOES LTDA;BR2A032;28/07/2025;BR16;BR7956WS30072507205601;WF-BATCH;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373482200;-786,03;;;;183;373483156;;BR1A163;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;371,29;;;;183;373377074;;BR1A163;25/06/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373377074;-371,29;;;;183;373476462;;BR1A163;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;786,13;;;;183;373483206;;BR1A163;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373483159;-786,03;;;;183;373483204;;BR1A163;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373476463;-785,81;;;;183;373482199;;BR1A163;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;785,81;;;;183;373476463;;BR1A163;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;786,03;;;;183;373482200;;BR1A163;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;786,03;;;;183;373483159;;BR1A163;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373944977;-759,1;;;;183;373979343;;BR1A163;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;759,1;;;;183;373944977;;BR1A163;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373979748;-762,54;;;;183;373980104;;BR1A163;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373979344;-762,54;;;;183;373979747;;BR1A163;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373819744;-3,81;;;;183;373922362;;BR1A163;30/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;763,01;;;;183;373980108;;BR1A163;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;762,54;;;;183;373979344;;BR1A163;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373922363;-712,49;;;;183;373944976;;BR1A163;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;3,81;;;;183;373819744;;BR1A163;24/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;712,49;;;;183;373922363;;BR1A163;30/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;762,54;;;;183;373979748;;BR1A163;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;23,14;;;;183;374319891;;BR1A163;25/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;812,3;;;;183;374387443;;BR1A163;28/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR1A163;FAC MANUT EXTRUBA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;374319891;-23,14;;;;183;374387442;;BR1A163;28/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8647,41;;;;167;373483206;;BR1A004;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373483159;-8646,28;;;;167;373483204;;BR1A004;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373482200;-8646,28;;;;167;373483156;;BR1A004;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373377074;-4084,2;;;;167;373476462;;BR1A004;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;4084,2;;;;167;373377074;;BR1A004;25/06/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8646,28;;;;167;373483159;;BR1A004;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8646,28;;;;167;373482200;;BR1A004;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373476463;-8643,86;;;;167;373482199;;BR1A004;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8643,86;;;;167;373476463;;BR1A004;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373922363;-7837,36;;;;167;373944976;;BR1A004;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;7837,36;;;;167;373922363;;BR1A004;30/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373979344;-8387,93;;;;167;373979747;;BR1A004;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373944977;-8350,1;;;;167;373979343;;BR1A004;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8350,1;;;;167;373944977;;BR1A004;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8393,1;;;;167;373980108;;BR1A004;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8387,93;;;;167;373979748;;BR1A004;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8387,93;;;;167;373979344;;BR1A004;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;41,9;;;;167;373819744;;BR1A004;24/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373979748;-8387,93;;;;167;373980104;;BR1A004;01/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373819744;-41,9;;;;167;373922362;;BR1A004;30/07/2025;BR16;7956A2201803017956-Ciclo 2;40181884;
31/08/2025;8;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;374319891;-254,52;;;;167;374387442;;BR1A004;28/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;8935,26;;;;167;374387443;;BR1A004;28/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/08/2025;8;;BR1A004;GERENCIA MANUTENCAO;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;254,52;;;;167;374319891;;BR1A004;25/08/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;2358,39;;;;171;373483206;;BR1A008;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373483159;-2358,08;;;;171;373483204;;BR1A008;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373482200;-2358,08;;;;171;373483156;;BR1A008;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373377074;-1113,87;;;;171;373476462;;BR1A008;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;1113,87;;;;171;373377074;;BR1A008;25/06/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;2358,08;;;;171;373483159;;BR1A008;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;2358,08;;;;171;373482200;;BR1A008;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373476463;-2357,42;;;;171;373482199;;BR1A008;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
30/06/2025;6;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;;2357,42;;;;171;373476463;;BR1A008;01/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
31/07/2025;7;;BR1A008;GERENCIA PRODUCAO BA;;9420004;Seg Trab e Enfer;SEGTRABENFSeguranca do Trabalho e Enfer;;373922363;-2137,46;;;;171;373944976;;BR1A008;31/07/2025;BR16;7956A2201803017956-Ciclo 2;80304773;
